page,name,link,thumbnail,rating,date,snippet,images,local_guide,label_sentimen
39,FRZ 666,https://www.google.com/maps/contrib/109787410175259582673?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVUnJkkv1jr8lLT7pcDIBrDEJI77LNMfFzaaNkz8uQYYn-8HB0=s120-c-rp-mo-br100,5.0,setahun lalu,Good,,True,positif
40,Ramos Butarbutar,https://www.google.com/maps/contrib/106931983419649599541?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUqTRxoLjjdhRh5lG0gs291BFyjphnJYo8e3vgyy_x1OWqJw7yv=s120-c-rp-mo-br100,5.0,2 tahun lalu,THE BEST,,True,positif
40,Agus Mulyadi,https://www.google.com/maps/contrib/103128464183543619697?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjW-RTb7HTBONqVjfe4I5kbFx9JY-2ASmbIh0pBaf-MoXCW41kk=s120-c-rp-mo-br100,5.0,8 tahun lalu,"ulululululu
puja kerang ajaib",,,netral
40,Ko Kebangetan,https://www.google.com/maps/contrib/108737205973127751799?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU-zSGL4r8NVpZuQLtNV__NHSl7ql3US4BQYZtmB_RSiPxarvA=s120-c-rp-mo-ba3-br100,5.0,6 tahun lalu,,['https://lh3.googleusercontent.com/geougc-cs/AB3l90AVhVkBAXMseMynlqv8_JliB6eFcoaK9Hy81kGvCXFE9EJUYtNZG2c9xfUOIL2S-Pwss-hA461NPKkW7VPeUJrAB-Za5hpUMtDMOnHhxF-nTk35TUCnggekLvV6iswWkdYsrURY'],True,
40,Indra Nawang,https://www.google.com/maps/contrib/104041161514980061483?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWgjluR6mj7vBFOPigTx3Wj2k0oxdmJzvnQ7oNiLVBAVxr0zei0=s120-c-rp-mo-br100,5.0,2 tahun lalu,Keren😎,,True,positif
40,pproudlotul jannah,https://www.google.com/maps/contrib/112900429038188770561?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKwsP0Rqx0bA-ZEzavbFF3uCJCUwlHKWpI6-CTfEHop-Rm-Zw=s120-c-rp-mo-br100,5.0,2 tahun lalu,Tiada duanya,,,positif
40,faqih rafsyah,https://www.google.com/maps/contrib/105087770495253470098?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXRoOii1KVrYqGf8gsv-gGijDrWiO2zGry-zis5D5SGLpuLKmF-QQ=s120-c-rp-mo-ba4-br100,5.0,5 tahun lalu,My Campus,,True,netral
40,Moch. Rizal Ridhal Malik,https://www.google.com/maps/contrib/106441899708447029197?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKziCmugeLnXOV94k4CEk1INLQVQOqk0SOywe6mKszKE6czoli5=s120-c-rp-mo-ba6-br100,4.0,6 tahun lalu,Neighboor of Polban Campus,,True,netral
40,Nur Dwi Muhammad Taufiq,https://www.google.com/maps/contrib/101897760287043074004?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWtN7CsJf5NkhOxoLeuQxgbX7aZYxqdTk6S7258lnBAWAwRsHE=s120-c-rp-mo-ba4-br100,5.0,2 tahun lalu,Swejuk,,True,netral
40,Asdfgooddess,https://www.google.com/maps/contrib/103267694269282799448?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIeNNxM_1a47PF8_geU44clfr4jvVmDqklR1eVz-umvMxA0rJc=s120-c-rp-mo-ba3-br100,5.0,9 tahun lalu,the most memorable place,,True,positif
40,Priyo Sri Hadmanto,https://www.google.com/maps/contrib/105286958803399003125?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJXJF9RY5oRmJXUKt2kRzVg_dk5al7zAfLfsilnGzZ4wpIAuQ=s120-c-rp-mo-ba3-br100,5.0,2 tahun lalu,Top,,True,positif
41,Fandhy Putra Channel,https://www.google.com/maps/contrib/107882975212939461993?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX1CRyHCwT1HCsICPljWGkjhOF4YF7cAtmIy57H4KXIJ1EeCZrq=s120-c-rp-mo-br100,5.0,2 tahun lalu,Ok,,,netral
41,Laila Nursiami,https://www.google.com/maps/contrib/103393035704901365903?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKw9rFpsnfXf0_xnokp6ttiSqkmHSm-qSLpHQVrxvkvGJnGfw=s120-c-rp-mo-br100,2.0,12 tahun lalu,Sariwangi,,,netral
41,Syahrillah Kurnia,https://www.google.com/maps/contrib/112779567723710260818?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKJH9b-KkYM9x-YjweT0INBqeC7bJzUGBiWp2nODHIpWqaXyg=s120-c-rp-mo-br100,1.0,setahun lalu,Slowwwww responnnnnnnnnnnn,,,negatif
41,Feby Wulandari,https://www.google.com/maps/contrib/114622355206815072360?hl=id,https://lh3.googleusercontent.com/a/ACg8ocL0qcKuPrUB_em46zYoZetFoehJrhBpXCOepa-cLgXiUkYVyw=s120-c-rp-mo-br100,5.0,11 tahun lalu,Campus,,,netral
41,Omens Roch,https://www.google.com/maps/contrib/107700942899878984759?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLkysEh2-Umq8Kcfxc-oGNClXA-Zt0grxKfJweIe7Ss25rZ1A=s120-c-rp-mo-br100,5.0,12 tahun lalu,Tes,,,netral
41,Rizkie Oktariansyah,https://www.google.com/maps/contrib/106530339977193180566?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVTXXc8Nn3l70kM6eJP4S5JWTrgnuW0sfuNg002uj-BZ86y-EYp=s120-c-rp-mo-ba5-br100,5.0,6 tahun lalu,Good,,True,positif
41,Adha Swiss,https://www.google.com/maps/contrib/111158216366252203003?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIKev481N1whAyD-Cam9UGITFZiDynIhNiMAKwMdiaLZw27eno=s120-c-rp-mo-ba4-br100,5.0,10 tahun lalu,Campus Orange,,True,netral
41,Anthony,https://www.google.com/maps/contrib/112791940790757537674?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIlL3Xp58gXYqWgeq3At_tjuq8neF-KVAII3tfHUAoD0Ec-Uw=s120-c-rp-mo-ba3-br100,5.0,6 tahun lalu,The best deh,,True,positif
41,Ida Maria,https://www.google.com/maps/contrib/116199462724059609190?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKWV9V0-nDh6WA7-O6BMjpHMBEJ2QRA3LFsjnY7VfepocSi6Q=s120-c-rp-mo-br100,5.0,2 tahun lalu,ULBI yesss,,True,positif
41,Joko Rusbiyanto,https://www.google.com/maps/contrib/107206629501727329706?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWJgzj6YaQPYAIALV13l9LB7a_MQB92E9KcHoRWEhlFSadQj-Q1=s120-c-rp-mo-ba3-br100,4.0,7 tahun lalu,Comfy campus,,True,positif
42,Agung Buana,https://www.google.com/maps/contrib/105202999087756426386?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVjZNiaMUGKl2ZBcT1-FYlCU9l6wDJ4T77SH5MY2adVpIopOsQ=s120-c-rp-mo-ba7-br100,3.0,6 tahun lalu,Average,,True,netral
42,Boneta Indriana,https://www.google.com/maps/contrib/118185852704037765044?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVRsOEB4SmtvVVTIlbLIWoyTRa_gHAJcexhiRvi3zdknl8ozudj=s120-c-rp-mo-br100,5.0,2 tahun lalu,The best 👍,,True,positif
42,Charlotte Yuthafiga,https://www.google.com/maps/contrib/112084565201727495952?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX8gAtkz6h_QXzw0xzVv2mOPZP7frVtb1e-dEQ1Ydi-Qv95_ZWk_A=s120-c-rp-mo-ba6-br100,5.0,8 tahun lalu,My campus,,True,netral
42,jauhar ali,https://www.google.com/maps/contrib/112382690280569324180?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU9pgezUzgqIsgrVyCsaa9Y3czgC6dWStd-eNBPSoYBc6fYPZ1g=s120-c-rp-mo-br100,5.0,2 tahun lalu,Ok,,,netral
42,lost howos,https://www.google.com/maps/contrib/102138862256775193629?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIWWafIcMw-z1JIfnp6urHtVE_IeUA10d2pPY0pVV39Lgi0Hw=s120-c-rp-mo-br100,5.0,6 tahun lalu,ok,,,netral
42,bunda almee,https://www.google.com/maps/contrib/103892561159651793804?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVfDyd5Obc4PcYZc8RKeYEYa__eFpAHXrd47Q9LGjzdoj1QvlIWLg=s120-c-rp-mo-ba2-br100,5.0,6 tahun lalu,my campus,,True,netral
42,PETRACOM BANDUNG,https://www.google.com/maps/contrib/104443016038787545136?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWTsl5htYlR7uyZrh_fpcTZ8xTMrfMzzdhKIQWb0dgLqmYp8bY=s120-c-rp-mo-br100,5.0,7 tahun lalu,Top,,True,positif
42,Djoko Prasetyo,https://www.google.com/maps/contrib/112197184181231183149?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU_CLHUNXcD40rw3fCeIQJpAvXp8xFSFzUKufsjJAMonVFP51_a=s120-c-rp-mo-ba5-br100,5.0,11 tahun lalu,campus,,True,netral
42,Ni Putu Haryati,https://www.google.com/maps/contrib/100611463218848920771?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXlwEwHEC3aDWEoBOi5-iEeKpOAf1V7H7BAhg1e3gpd_JDFO4Uj=s120-c-rp-mo-br100,5.0,sebulan lalu,,,True,
42,Ari Blake,https://www.google.com/maps/contrib/104932597291624185064?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUN-ORZUF-KifwJkxl4x6EyrBRI8Gs27adbDUVoOPvaz1AKT257=s120-c-rp-mo-ba2-br100,5.0,4 bulan lalu,,,True,
43,Faiz Nazih Fadlurahman Arsito,https://www.google.com/maps/contrib/109272744289077202717?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVujbklKLefxCDpL1tgbAVWwcXOO2UBaB0JyoCY-2_xVODnq2APww=s120-c-rp-mo-br100,5.0,6 bulan lalu,,,True,
43,Dedeh Sri Mulyanti,https://www.google.com/maps/contrib/106295655819285684210?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXGtg42EPEVwEOlUJXQ4mttjel8Xz0P9oLX5VHy4azMDviAGF0N=s120-c-rp-mo-br100,5.0,10 bulan lalu,,,True,
43,Rifa'i fajar,https://www.google.com/maps/contrib/113401372815603210553?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWngggc1Db-o-j_mNFRzhXwuLh6paYZEjT7qzIvtNVoQKJd58lR=s120-c-rp-mo-ba2-br100,5.0,11 bulan lalu,,,True,
43,Muhammad Farrel Maulana,https://www.google.com/maps/contrib/101269346248853245290?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVyXTEJOhesj87WTyKdPUXh2g6WPKVQuvHQr4U0qCtg9BItVu4d=s120-c-rp-mo-br100,5.0,setahun lalu,,,True,
43,Muhamad Aripin,https://www.google.com/maps/contrib/101585558113990035769?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKPVJ5Jqe30YisldX-9-wiaHp0MaK143Chh3_HF8_ToIoGAQQA=s120-c-rp-mo-br100,4.0,setahun lalu,,,True,
43,Muhammad Farhan Akbar,https://www.google.com/maps/contrib/112902959751349313543?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUoHBeyBP23WrcAJLmKumKCmRpdM690QVH-iRP5CDD8hEoC4g0=s120-c-rp-mo-br100,5.0,setahun lalu,,,True,
43,Muhammad Arief Purnomo,https://www.google.com/maps/contrib/103904768125796195546?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVx9OyYu8apWT8G0kcpH5IJWJQeTL9lewtAwkNpPcsAw1JGzFSH=s120-c-rp-mo-br100,5.0,setahun lalu,,,True,
43,Gilbert Paska Ferdianto,https://www.google.com/maps/contrib/118216600885542447497?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjW00mNaxAZOxuPe2v6WtgenDjHuP_AAPRdO3_mT9fFb-WmYgXh5=s120-c-rp-mo-br100,5.0,setahun lalu,,,True,
43,darinda aritiya,https://www.google.com/maps/contrib/115819253936576447888?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXNHAaBrN3KKrXTr2MtS3il2S9VwXf0A90rabJA3xRpdXZ6EvM=s120-c-rp-mo-ba4-br100,5.0,2 tahun lalu,,,True,
43,Syaiful Hilman,https://www.google.com/maps/contrib/108766834933540901932?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVYsFiaeURv57QgWZxWNLluG4KmxlbtcciJN4fR_BazH5Q9MinLVA=s120-c-rp-mo-ba5-br100,4.0,2 tahun lalu,,,True,
44,samuel Clinton sibatuara,https://www.google.com/maps/contrib/112284625630041284040?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU6qg1iPE1wICS7Vynm_s0kEsvdD8oTYx8uKn7FSQKujwTX4Vw=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
44,Imas Supriatin,https://www.google.com/maps/contrib/110844356076644599701?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLY0ccnChsDFiRTfAm1gkF6cG0w41xI6uXLNzE41EjGJU9WYw=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
44,Saddam Gibran Albany,https://www.google.com/maps/contrib/116239977427351244138?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXq0s68gx-wGme8fdsats2pq-PaYiclL5ULdHVLituZ679m9wIK=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,True,
44,Fenty Aprilia Tri Wardani,https://www.google.com/maps/contrib/109178590439233765699?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXf4Pg0qwmJiKHeYc21MA3y8ATvrvknnc3cmEVsXuvxrOUApe_2Dw=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,True,
44,Dewi Sundari Tambunan,https://www.google.com/maps/contrib/111723080616228958053?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXmJ-kA4ZsHKbOB1QZKw05BDBzIta-fuKaMy-zdpHtpdVOE6-Kb=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
44,sinyo susilo,https://www.google.com/maps/contrib/116058803394089993369?hl=id,https://lh3.googleusercontent.com/a/ACg8ocI6GkyeLDMKeR5_AiOR4dHO4wA9_gZJC23ugDBJGTMXge0DTA=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
44,Laily Mukherjee,https://www.google.com/maps/contrib/108842098267444517779?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVOUF1Y1mBRP7y1SU1UUw2bQWPr5y36hLyEKEDE1DezCo0UGpyg=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
44,m hellys.n.c,https://www.google.com/maps/contrib/104841607713166911595?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKHGeEHhTtmAC89fGcG59-mUHTat2-NpWDK4APvaCio_G9dZIg=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,True,
44,ujang samsul bahri,https://www.google.com/maps/contrib/111899619695483561000?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX6ABkHPzgfRoSceTfwQu40AVU2ILCbOALADtJ4zjMgwfT7MWLESg=s120-c-rp-mo-ba4-br100,5.0,2 tahun lalu,,,True,
44,Wasli Syam,https://www.google.com/maps/contrib/105585608234948518689?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLy8RzCwjh_2eieWrzmDNqQl3UFzVup8Y4iP34fnJl5qw__zKk=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,True,
45,Reinhard Linggi Allo,https://www.google.com/maps/contrib/115681340358425047080?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUjkK2uOXC994QxH70tImEutg-vp2wiCs0qJxSPjIog1o2AYGhH=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,True,
45,Endro Tjahjono,https://www.google.com/maps/contrib/108623275276459950120?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjW_ZxBnq-u1hYVuRIXkFGQog1YjwXiCuul9bqaN7LAC1mTrOw0=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,True,
45,Gede Jelantik,https://www.google.com/maps/contrib/112547599112223712311?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIE6HPk7PVs48zPDY16WJkdea25hMCMNhzzMdwpjTheip7L=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,True,
45,IRFANDY MANAF,https://www.google.com/maps/contrib/110061199003746875731?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX4G11b5HNBj5rb8ojYATN3L01m5XW27siClVnVu8E-2r_lfOhJ=s120-c-rp-mo-ba3-br100,5.0,2 tahun lalu,,,True,
45,Martini Wahyu,https://www.google.com/maps/contrib/106078768614655746292?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXNX9Lc_I0dwMJbEaqQCo4hwkeJX9heLyw0U7v6l38qIffRgEU=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,True,
45,Wening Indriartini Musthofa,https://www.google.com/maps/contrib/112637455370930426030?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVrSxb8RYk-fGFayvt6Lh_OH3SnBCMGJ1rMfu0JP4QWc2B4gb4=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,True,
45,Sayi 88,https://www.google.com/maps/contrib/117989287781326756089?hl=id,https://lh3.googleusercontent.com/a/ACg8ocL8S4iTPCkJdaS1gW3adRc_ZtielERB-QPqpvEMAg9_r7Mnvw=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
45,Yuliana Ana,https://www.google.com/maps/contrib/112036248429792393815?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWVfv9_x4NkDkRx8o0H1sI1ZODWxqhYpXfqj4PVzxVgenM5dSw=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
45,Fince Sara Kurni,https://www.google.com/maps/contrib/107300526009930246437?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVPxUA8aQGzUBTl-eDcyXJRTWcjyHa0ZBeJycCS2L4vhnXRCtg=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,True,
45,Bali Bagoes Channel,https://www.google.com/maps/contrib/105821545302380677943?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWXAQ4zuteOcyvd5vsnQlWUeC0edMAXwK74EA0Cq7FBmweUJ_T8=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,True,
46,Carolina Rama Putri Sugiono,https://www.google.com/maps/contrib/116506724838089660669?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVlq0s2f40TWZIDD6H57l6EkXY2c62gV_zzn_KcWZ2rilKdyl48cQ=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,True,
46,Yeyen dwi,https://www.google.com/maps/contrib/114808585786447897143?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLjBtj_nUmdGBXftmcU1hnHDp2ZULCwqX2Kqnhd_EKH-_t1DA=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,True,
46,satria aji,https://www.google.com/maps/contrib/100214486410526522383?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUX5eSrABeN_boewUFbmyJpoN8LbiPU4UniI1t6X7M6-dWEC4ieiA=s120-c-rp-mo-ba2-br100,5.0,2 tahun lalu,,,True,
46,Bonu TW,https://www.google.com/maps/contrib/112713111261846270502?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLjo54CSOXy9SR1wnVNvAljVYeKdq86xobQqfZq-p1I_b2HqQ=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,True,
46,Sujatmiko Miko,https://www.google.com/maps/contrib/106143277960271625406?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUUgC6j_212Gpb1xUQg2WrDP3AS76Dv7RthuNMeORbhrXo4xyFw=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
46,rakhmadi rahman,https://www.google.com/maps/contrib/103198600181709174922?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLQv93IH2wchUM__e0Wc3evo-byqG5RgRqFsJ92ntsa3e0_ihU=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
46,Dewa Ayu Kusumadewi,https://www.google.com/maps/contrib/100432605941925634521?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXZfUMNz7fOVcuQhEElEGUILVuomXem5dtSZstfs-BAHKsVVJGa=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,True,
46,sri listiyani,https://www.google.com/maps/contrib/117059839214717268541?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVyZfNISCgpptP7tTkWdX0cwKorfjFGQqlXFCrwRQIFk6HwtapP=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
46,Ratna Putra,https://www.google.com/maps/contrib/108181110889926097554?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKxCUqQxWILizMBbcU6briNHVNphagO8XAdaytNA9AMTRm6gQ=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
46,Sugijono Sugik,https://www.google.com/maps/contrib/107069654996313820520?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJBKYjMy5ySxnmC4kxUDJcgn_P3-Ug88mK3HLAJcfgt3HWqyA=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
47,Rame pisan tv bahar,https://www.google.com/maps/contrib/110091923112138357456?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIJ8xjb-1k0bis_7IyrlnHA2WBjMx_Xw1kVCIZCwAqr4ehIXw=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
47,Ika Wijayanti,https://www.google.com/maps/contrib/116175344603978666318?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKvTu_Fa6wpbp-CeF24p24F088e0BTd9Jy83angC7A439LFwg=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
47,Arief Ilman Yusra,https://www.google.com/maps/contrib/101597248604487533982?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXls46racp0xTRUOsWk-rd4LiWEq7Qa9sVDqkvwc2DTPyuQHFQ=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
47,I Wayan Sudarma,https://www.google.com/maps/contrib/100316778889546684930?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUlbHT3jmxncN38D323TSh52dQLlc3gswUZhYfNkMWuRnMFnqFL=s120-c-rp-mo-ba4-br100,5.0,2 tahun lalu,,,True,
47,I Nengah Supartha P,https://www.google.com/maps/contrib/104502709523404908241?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLMOtG5vZMhdSw0ozsekWps_5Btg5JTvIrYD5Pr_SGdJvxr5w=s120-c-rp-mo-ba4-br100,5.0,2 tahun lalu,,,True,
47,Tiurma Purba,https://www.google.com/maps/contrib/111640175990983280505?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXoi1JsxZ67_XgUOJOuwktMw1PikKVLzEhXLgPB_86KFoSsV5aE=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
47,Ainun Yms Marbun,https://www.google.com/maps/contrib/106207191650160532995?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWa6VHCW7HssIUikTgPzFhqNF2GcheNhcHWu9V9_jP416XDJ4Dz=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
47,Yoshi Nababan,https://www.google.com/maps/contrib/108464414145196115049?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWeMIDWZ6bmirlG8OTgco7omyZndTWiokmktRdLmmHMfTbWUcP9=s120-c-rp-mo-br100,3.0,2 tahun lalu,,,,
47,nabila Sukwana,https://www.google.com/maps/contrib/109235504786119759053?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVRhQwDysgmvyXtoJB4rqa9lWK0wfYgaklcqp5DOCbA9T-M3yM=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,True,
47,Siti Tasya,https://www.google.com/maps/contrib/116440198598304385707?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIFN0a7UVYW4-qj5DHNHosxKSgYJjjlB8-7dZLusFmzSMO13mU=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,True,
48,Yosinda Anggi Hutagalung,https://www.google.com/maps/contrib/106028109487584875572?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjULMQVzwKc0TJMkqLiHop2ZLPSfV5BWB8bRPlamJ72dy23KhPE=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
48,Nur Fatimah Azzahrah,https://www.google.com/maps/contrib/104825099801914331367?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX94fvWACfS5b0XcoiiSEsjIzBFzXr5NTCA1P0FujFgLVr_0BsO=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
48,Salsabila Amanda,https://www.google.com/maps/contrib/112868516775801755970?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVSQPT6gOVz84smT5k9LIBpSZHg4GA0chVHPr1yD_44oZXTs2jV=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
48,Maya Rahmadini,https://www.google.com/maps/contrib/115876795273194978247?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUOWWxBvGuohYsnlcLFw7ZnnZ57QrUH1yX0pexlsyoI_07AUZgQ=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
48,Fathur Rahmaan,https://www.google.com/maps/contrib/101456245819560492260?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUhkWyNTaQbeezZ_gZWD5qWWmVd_NgkfTbU5R8z-OvS5Osvc9pU=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
48,Lulu Fauziana,https://www.google.com/maps/contrib/116590754059150227133?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXAahEBZKshwADjQ07cKYyyFXC3DwMOmKqkvoROAoE6uaySqQhD=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
48,hilmi ramadhani,https://www.google.com/maps/contrib/116789889974766475908?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUBBEhM9YydHTnRgLE7beKnOW7ZR6o8YtfOt0E9aKXaIJWKFnus=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,True,
48,farhan pratama,https://www.google.com/maps/contrib/107874543234921300410?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU4VeteBRs8ggch00QXVcm1zhyE7lXAT98KQs6kCak8UgzmyG5q=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,True,
48,Zahra Aulia Ardhani,https://www.google.com/maps/contrib/102813277443604253910?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLxca1VmEfBywyQcQcFtyxkUwH_Re_5OfCkiaTKUu6-4C1FHg=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,True,
48,Miracle Otniel Sayendra,https://www.google.com/maps/contrib/116005280073619200194?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVbPpH2NK-IHIxnANwnEApxLAc3gFybVJC9BYquwWvaaAt_L9dW=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
49,danu,https://www.google.com/maps/contrib/116925925106052109610?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIVw87R4i-FK8hsZT-sR7IMcop9JmKmaZjaD3wSYsv9ONz6Ag=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,True,
49,Alfathani Diva,https://www.google.com/maps/contrib/109622625096773677911?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXrpaGFaUHRemaoobHAv3Rxefw6vePb-k_3JtPy9vvOLL1Bg4U=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
49,Viki Eka,https://www.google.com/maps/contrib/107695180474587412355?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLY_3I3U47qd0MUffZhtEzdv0MM9x5neL21bO4qC7TvLpnwDf4=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
