rating,snippet,tokens,label_sentimen
3.0,gedung learning centre telekomunikasi university pusat pembelajaran universitas telekomunikasi salah satu yang ada di dalamnya adalah perpustakaan dan ruang rektor universitas telekomunikasi,"['gedung', 'learning', 'centre', 'telekomunikasi', 'university', 'pusat', 'pembelajaran', 'universitas', 'telekomunikasi', 'salah', 'satu', 'yang', 'ada', 'di', 'dalamnya', 'adalah', 'perpustakaan', 'dan', 'ruang', 'rektor', 'universitas', 'telekomunikasi']",netral
5.0,review saya 9910,"['review', 'saya', '9910']",positif
1.0,buat macet,"['buat', 'macet']",negatif
5.0,telekomunikasi university adalah tempat yang sangat instagramable karena banyak gedunggedung yang menarik dan tata letak tempat yang sangat menarik buat di kunjungi,"['telekomunikasi', 'university', 'adalah', 'tempat', 'yang', 'sangat', 'instagramable', 'karena', 'banyak', 'gedunggedung', 'yang', 'menarik', 'dan', 'tata', 'letak', 'tempat', 'yang', 'sangat', 'menarik', 'buat', 'di', 'kunjungi']",positif
5.0,tinggal menunggu kelulusan lansung meluncur ke telekomunikasi,"['tinggal', 'menunggu', 'kelulusan', 'lansung', 'meluncur', 'ke', 'telekomunikasi']",positif
5.0,menunggu kelas pengling sama pti,"['menunggu', 'kelas', 'pengling', 'sama', 'pti']",netral
5.0,universitas yang luas gede nyaman belajar disini,"['universitas', 'yang', 'luas', 'gede', 'nyaman', 'belajar', 'disini']",positif
5.0,cakep2 di asrama putri ahaiii,"['cakep2', 'di', 'asrama', 'putri', 'ahaiii']",positif
5.0,pertama terbaik salam telekomunikasi ptst telkomuniversity creatingthefuture,"['pertama', 'terbaik', 'salam', 'telekomunikasi', 'ptst', 'telkomuniversity', 'creatingthefuture']",positif
5.0,tempat sekolah smk favorit di jawa timur,"['tempat', 'sekolah', 'smk', 'favorit', 'di', 'jawa', 'timur']",positif
5.0,sinergi bangun negeri,"['sinergi', 'bangun', 'negeri']",positif
5.0,kampus teknologi di bandung 👍,"['kampus', 'teknologi', 'di', 'bandung', '👍']",positif
2.0,gelap banget kalau malam coba pju lebih diutamakan soalya rawan kejahatan kalau malem2 jalan apalagi kalau wanita,"['gelap', 'banget', 'kalau', 'malam', 'coba', 'pju', 'lebih', 'diutamakan', 'soalya', 'rawan', 'kejahatan', 'kalau', 'malem2', 'jalan', 'apalagi', 'kalau', 'wanita']",negatif
5.0,keren banget sih,"['keren', 'banget', 'sih']",positif
5.0,tunggu dikenal juga sebagai disana telekomunikasi mudahmudahan jadi maba 20162017,"['tunggu', 'dikenal', 'juga', 'sebagai', 'disana', 'telekomunikasi', 'mudahmudahan', 'jadi', 'maba', '20162017']",positif
5.0,bisnis lokal,"['bisnis', 'lokal']",netral
5.0,cewek nya cantik cantik 👍😘,"['cewek', 'nya', 'cantik', 'cantik', '👍😘']",positif
5.0,nanti mau kesini kuliahnya tertawa amin,"['nanti', 'mau', 'kesini', 'kuliahnya', 'tertawa', 'amin']",positif
5.0,good kampus,"['good', 'kampus']",positif
5.0,asri rindang dan muwacet tertawa,"['asri', 'rindang', 'dan', 'muwacet', 'tertawa']",positif
5.0,saya grab ada terus orderannya,"['saya', 'grab', 'ada', 'terus', 'orderannya']",netral
5.0,universitas terbaik yang saya pilih,"['universitas', 'terbaik', 'yang', 'saya', 'pilih']",positif
5.0,salah satu universitas swasta bonafit di bandung,"['salah', 'satu', 'universitas', 'swasta', 'bonafit', 'di', 'bandung']",positif
5.0,kampus swasta yang cukup bagus,"['kampus', 'swasta', 'yang', 'cukup', 'bagus']",positif
1.0,wifi lambat banget,"['wifi', 'lambat', 'banget']",negatif
5.0,mantul ini sekre terbaiq,"['mantul', 'ini', 'sekre', 'terbaiq']",positif
5.0,bagus juga,"['bagus', 'juga']",positif
2.0,sapamnya kurang ramah,"['sapamnya', 'kurang', 'ramah']",negatif
5.0,nyaman luas kerenlah disini,"['nyaman', 'luas', 'kerenlah', 'disini']",positif
5.0,telekomunikasi university itu ngangenin sukses buat yang belajar di sana amin,"['telekomunikasi', 'university', 'itu', 'ngangenin', 'sukses', 'buat', 'yang', 'belajar', 'di', 'sana', 'amin']",positif
5.0,salah satu universitas ternama dibandung,"['salah', 'satu', 'universitas', 'ternama', 'dibandung']",positif
5.0,keren,['keren'],positif
5.0,amazing university fasilitas kampus dengan standar yang sangat tinggi gracias,"['amazing', 'university', 'fasilitas', 'kampus', 'dengan', 'standar', 'yang', 'sangat', 'tinggi', 'gracias']",positif
4.0,bagus lega parkirnya lengkap sarananya juga halaman nya luas,"['bagus', 'lega', 'parkirnya', 'lengkap', 'sarananya', 'juga', 'halaman', 'nya', 'luas']",positif
5.0,telekomunikasi university adalah kampus tercintakuga bohong saya asli,"['telekomunikasi', 'university', 'adalah', 'kampus', 'tercintakuga', 'bohong', 'saya', 'asli']",positif
5.0,kampus yang sangat megah dan modern,"['kampus', 'yang', 'sangat', 'megah', 'dan', 'modern']",positif
4.0,lumayann yeahh bentar lagi gue wisudaa😂,"['lumayann', 'yeahh', 'bentar', 'lagi', 'gue', 'wisudaa😂']",positif
5.0,kurang penghijauan,"['kurang', 'penghijauan']",negatif
5.0,hmm bismillah semoga masuk kesana,"['hmm', 'bismillah', 'semoga', 'masuk', 'kesana']",netral
5.0,nyaman luas wah mantap,"['nyaman', 'luas', 'wah', 'mantap']",positif
5.0,fasilitas lengkap kelas nyaman dan bersih,"['fasilitas', 'lengkap', 'kelas', 'nyaman', 'dan', 'bersih']",positif
5.0,tempat kuliah yang nyaman,"['tempat', 'kuliah', 'yang', 'nyaman']",positif
4.0,pts unggulan di jabar,"['pts', 'unggulan', 'di', 'jabar']",positif
5.0,sukses selalu,"['sukses', 'selalu']",positif
5.0,kampus tercintaaa,"['kampus', 'tercintaaa']",positif
5.0,amazing alias top lah,"['amazing', 'alias', 'top', 'lah']",positif
4.0,meminta perbaikan tempat parkir,"['meminta', 'perbaikan', 'tempat', 'parkir']",negatif
5.0,kuliah if tuh disinii,"['kuliah', 'if', 'tuh', 'disinii']",netral
5.0,nyaman asri dan lain-lain,"['nyaman', 'asri', 'dan', 'lain-lain']",positif
5.0,aku bangga,"['aku', 'bangga']",positif
5.0,universitas terbaik di indonesia salut👏,"['universitas', 'terbaik', 'di', 'indonesia', 'salut👏']",positif
5.0,ramah pelayanannya,"['ramah', 'pelayanannya']",positif
4.0,kampus nya luas parkiran juga luas,"['kampus', 'nya', 'luas', 'parkiran', 'juga', 'luas']",positif
5.0,bagus banget,"['bagus', 'banget']",positif
4.0,kampus yang penuh orang yang disuka wkwk,"['kampus', 'yang', 'penuh', 'orang', 'yang', 'disuka', 'wkwk']",positif
5.0,tidak pernah menyesal pernah study di sini 👍👍👍,"['tidak', 'pernah', 'menyesal', 'pernah', 'study', 'di', 'sini', '👍👍👍']",positif
1.0,kampus sampah,"['kampus', 'sampah']",negatif
4.0,perpusnya sekarang bagus,"['perpusnya', 'sekarang', 'bagus']",positif
5.0,pts terbaik no 1 di indonesia,"['pts', 'terbaik', 'no', '1', 'di', 'indonesia']",positif
5.0,kampus paling luas lahannya,"['kampus', 'paling', 'luas', 'lahannya']",positif
4.0,s1 dkv lumayanlah,"['s1', 'dkv', 'lumayanlah']",netral
4.0,kampus yang keren dengan fasilitas bagus,"['kampus', 'yang', 'keren', 'dengan', 'fasilitas', 'bagus']",positif
5.0,bagus,['bagus'],positif
5.0,mantap sekali terus menjadi lebih baik,"['mantap', 'sekali', 'terus', 'menjadi', 'lebih', 'baik']",positif
5.0,kampusnya hijau banyak tanaman,"['kampusnya', 'hijau', 'banyak', 'tanaman']",positif
5.0,apa bisa kirim izasah untuk di legalisir,"['apa', 'bisa', 'kirim', 'izasah', 'untuk', 'di', 'legalisir']",netral
5.0,sangat menarik,"['sangat', 'menarik']",positif
4.0,akses jalan sedikit sulit,"['akses', 'jalan', 'sedikit', 'sulit']",negatif
4.0,bagus untuk kuliah,"['bagus', 'untuk', 'kuliah']",positif
4.0,lumayan lah mantap,"['lumayan', 'lah', 'mantap']",positif
4.0,depan kompleks ilham permata buah batu,"['depan', 'kompleks', 'ilham', 'permata', 'buah', 'batu']",netral
5.0,kampus modern,"['kampus', 'modern']",positif
4.0,bersih dan nyaman,"['bersih', 'dan', 'nyaman']",positif
4.0,sekarang menjadi kantor rektorat yang sebelumnya adalah perpustakaan telekomunikasi university,"['sekarang', 'menjadi', 'kantor', 'rektorat', 'yang', 'sebelumnya', 'adalah', 'perpustakaan', 'telekomunikasi', 'university']",netral
5.0,kampus telekomunikasi luas banget dan lokasi asri mantab,"['kampus', 'telekomunikasi', 'luas', 'banget', 'dan', 'lokasi', 'asri', 'mantab']",positif
5.0,institusi yang bagus,"['institusi', 'yang', 'bagus']",positif
5.0,mantap,['mantap'],positif
5.0,salah satu universitas terbaik di bandung,"['salah', 'satu', 'universitas', 'terbaik', 'di', 'bandung']",positif
1.0,gersang administrasi payah kurikulum berantakan,"['gersang', 'administrasi', 'payah', 'kurikulum', 'berantakan']",negatif
5.0,universitas swasta di bandung yang ok,"['universitas', 'swasta', 'di', 'bandung', 'yang', 'ok']",positif
3.0,areanya nyaman dan bersih,"['areanya', 'nyaman', 'dan', 'bersih']",positif
5.0,kampusnya enak banget asri dan modern,"['kampusnya', 'enak', 'banget', 'asri', 'dan', 'modern']",positif
4.0,satuan pengamanan nya goblokgoblok,"['satuan', 'pengamanan', 'nya', 'goblokgoblok']",negatif
5.0,luas banget ini kampus,"['luas', 'banget', 'ini', 'kampus']",positif
5.0,👍👍👍👍👍,['👍👍👍👍👍'],positif
5.0,luas dan teduh keren banget,"['luas', 'dan', 'teduh', 'keren', 'banget']",positif
5.0,gedung universitas yang unik mantap,"['gedung', 'universitas', 'yang', 'unik', 'mantap']",positif
5.0,nyaman dan luas banget,"['nyaman', 'dan', 'luas', 'banget']",positif
5.0,saya gojek yang suka mangkal di sini 😂,"['saya', 'gojek', 'yang', 'suka', 'mangkal', 'di', 'sini', '😂']",positif
5.0,universitas disko dan mewah di,"['universitas', 'disko', 'dan', 'mewah', 'di']",positif
5.0,luar biasa,"['luar', 'biasa']",positif
5.0,jalan depan kampus agak jelek,"['jalan', 'depan', 'kampus', 'agak', 'jelek']",negatif
5.0,good luas,"['good', 'luas']",positif
5.0,pelatihan bagi pelaku umkm,"['pelatihan', 'bagi', 'pelaku', 'umkm']",netral
5.0,dulu tempat nongkrong ngojol😆😆😆,"['dulu', 'tempat', 'nongkrong', 'ngojol😆😆😆']",positif
5.0,pencetak masa depan telekomunikasi di indonesia,"['pencetak', 'masa', 'depan', 'telekomunikasi', 'di', 'indonesia']",positif
1.0,susah sekarang masuk harus jalan kaki,"['susah', 'sekarang', 'masuk', 'harus', 'jalan', 'kaki']",negatif
5.0,bagus nih dekat rumah juga,"['bagus', 'nih', 'dekat', 'rumah', 'juga']",positif
4.0,bagus sekali sekarang,"['bagus', 'sekali', 'sekarang']",positif
5.0,terimakasih sudah membantu menyediakan lokasi vaksin,"['terimakasih', 'sudah', 'membantu', 'menyediakan', 'lokasi', 'vaksin']",positif
5.0,bersih nyaman untuk belajar,"['bersih', 'nyaman', 'untuk', 'belajar']",positif
5.0,kampusnya keren,"['kampusnya', 'keren']",positif
5.0,banyak jebolan telekomunikasi yang berhasil 👍,"['banyak', 'jebolan', 'telekomunikasi', 'yang', 'berhasil', '👍']",positif
4.0,penerima pkl tidak,"['penerima', 'pkl', 'tidak']",negatif
5.0,kampus ict terbaik,"['kampus', 'ict', 'terbaik']",positif
5.0,🤩,['🤩'],positif
5.0,university telekomunikasi banyak fakultas di telekomunikasi ini kampus luas,"['university', 'telekomunikasi', 'banyak', 'fakultas', 'di', 'telekomunikasi', 'ini', 'kampus', 'luas']",positif
4.0,luas dan nyaman,"['luas', 'dan', 'nyaman']",positif
5.0,kerennyamansegar,['kerennyamansegar'],positif
5.0,fasilitasnya bagus,"['fasilitasnya', 'bagus']",positif
5.0,salah satu universitas terbaik di imdonesia,"['salah', 'satu', 'universitas', 'terbaik', 'di', 'imdonesia']",positif
5.0,bagus fasilitas lengkap,"['bagus', 'fasilitas', 'lengkap']",positif
5.0,asik,['asik'],positif
1.0,ini kampus bikin macet melulu,"['ini', 'kampus', 'bikin', 'macet', 'melulu']",negatif
5.0,kampusnya bagus dan nyaman,"['kampusnya', 'bagus', 'dan', 'nyaman']",positif
5.0,kampus idaman para jutawan wkwk,"['kampus', 'idaman', 'para', 'jutawan', 'wkwk']",positif
5.0,kampus tercinta,"['kampus', 'tercinta']",positif
5.0,salah satu kampus swasta terbaik di indonesia,"['salah', 'satu', 'kampus', 'swasta', 'terbaik', 'di', 'indonesia']",positif
5.0,fakultas ku,"['fakultas', 'ku']",positif
5.0,dekat sama kantor guah,"['dekat', 'sama', 'kantor', 'guah']",netral
5.0,pokoknya mantap deeehhhh,"['pokoknya', 'mantap', 'deeehhhh']",positif
5.0,kampus anak saya,"['kampus', 'anak', 'saya']",netral
5.0,kampus ternama di kabupaten bandung,"['kampus', 'ternama', 'di', 'kabupaten', 'bandung']",netral
5.0,bagus nyaman dan bersih👍,"['bagus', 'nyaman', 'dan', 'bersih👍']",positif
5.0,mantap lulusannya terjamin,"['mantap', 'lulusannya', 'terjamin']",positif
5.0,kampus saya terima kasih,"['kampus', 'saya', 'terima', 'kasih']",positif
1.0,lupa mijit saya suka dengan universitas telekomunikasi,"['lupa', 'mijit', 'saya', 'suka', 'dengan', 'universitas', 'telekomunikasi']",positif
5.0,sangat bagus kampus ini,"['sangat', 'bagus', 'kampus', 'ini']",positif
5.0,4 tahun berasa 5 tahun,"['4', 'tahun', 'berasa', '5', 'tahun']",negatif
5.0,kampus yang teduh nyaman dan berkualitas internasional,"['kampus', 'yang', 'teduh', 'nyaman', 'dan', 'berkualitas', 'internasional']",positif
5.0,sangat membantu,"['sangat', 'membantu']",positif
5.0,its now telekomunikasi school smk telekomunikasi,"['its', 'now', 'telekomunikasi', 'school', 'smk', 'telekomunikasi']",netral
5.0,idaman calon mahasiswa,"['idaman', 'calon', 'mahasiswa']",positif
1.0,agak jorok halamannya,"['agak', 'jorok', 'halamannya']",negatif
4.0,mantap besar megah dan strategis,"['mantap', 'besar', 'megah', 'dan', 'strategis']",positif
5.0,cantik menakjubkan nyaman,"['cantik', 'menakjubkan', 'nyaman']",positif
4.0,kampus ku,"['kampus', 'ku']",netral
5.0,sejuk nyaman,"['sejuk', 'nyaman']",positif
3.0,tempat lumayan,"['tempat', 'lumayan']",netral
5.0,universitas swasta the best 2021,"['universitas', 'swasta', 'the', 'best', '2021']",positif
4.0,sangat nyaman,"['sangat', 'nyaman']",positif
5.0,ini ini kampus saya kuliah itu telekomunikasi,"['ini', 'ini', 'kampus', 'saya', 'kuliah', 'itu', 'telekomunikasi']",positif
5.0,ahahaha kangen poltek,"['ahahaha', 'kangen', 'poltek']",positif
5.0,🙏😌,['🙏😌'],netral
4.0,salah satu pts favorit,"['salah', 'satu', 'pts', 'favorit']",positif
5.0,kampus yang indah nan asri,"['kampus', 'yang', 'indah', 'nan', 'asri']",positif
5.0,kampus unggulan di kota bandung,"['kampus', 'unggulan', 'di', 'kota', 'bandung']",positif
5.0,universitas kelas internasional,"['universitas', 'kelas', 'internasional']",positif
5.0,bagus🙏,['bagus🙏'],positif
5.0,bagus banget,"['bagus', 'banget']",positif
5.0,menjadi sepi tidaada kuliah,"['menjadi', 'sepi', 'tidaada', 'kuliah']",negatif
5.0,smk telekomunikasi malang,"['smk', 'telekomunikasi', 'malang']",netral
5.0,kampus unggulan di bandung,"['kampus', 'unggulan', 'di', 'bandung']",positif
5.0,kampus terbagus,"['kampus', 'terbagus']",positif
5.0,tempat aku menyatu tekad,"['tempat', 'aku', 'menyatu', 'tekad']",positif
5.0,universitas impian namun tinggal mimpi,"['universitas', 'impian', 'namun', 'tinggal', 'mimpi']",negatif
5.0,mantap,['mantap'],positif
5.0,jangan kesini nanti betah,"['jangan', 'kesini', 'nanti', 'betah']",negatif
5.0,nyamannnn,['nyamannnn'],positif
5.0,sip banget,"['sip', 'banget']",positif
5.0,baik,['baik'],positif
3.0,panas dan gersang sayangnya,"['panas', 'dan', 'gersang', 'sayangnya']",negatif
5.0,kampus yang recomended banget,"['kampus', 'yang', 'recomended', 'banget']",positif
5.0,wow kuuuuren,"['wow', 'kuuuuren']",positif
5.0,tunggu aku di sana,"['tunggu', 'aku', 'di', 'sana']",positif
5.0,bagus,['bagus'],positif
5.0,kampus berstandar internasional,"['kampus', 'berstandar', 'internasional']",positif
5.0,kampus tercinta ♥♥,"['kampus', 'tercinta', '♥♥']",positif
5.0,kampusnya keren suka suka suka,"['kampusnya', 'keren', 'suka', 'suka', 'suka']",positif
5.0,kampus yang sangat luarbiasa,"['kampus', 'yang', 'sangat', 'luarbiasa']",positif
5.0,kampus world class university,"['kampus', 'world', 'class', 'university']",positif
5.0,kampus swasta yang nyaman,"['kampus', 'swasta', 'yang', 'nyaman']",positif
5.0,kisah lama yang mengesankan,"['kisah', 'lama', 'yang', 'mengesankan']",positif
5.0,luas mantap,"['luas', 'mantap']",positif
5.0,universitas terkeren 🤍🤍🤍,"['universitas', 'terkeren', '🤍🤍🤍']",positif
5.0,universitas yang bagus,"['universitas', 'yang', 'bagus']",positif
4.0,tujuan sekolah yang bagus,"['tujuan', 'sekolah', 'yang', 'bagus']",positif
5.0,kampus yang strategis dan nyaman,"['kampus', 'yang', 'strategis', 'dan', 'nyaman']",positif
5.0,sangat baik,"['sangat', 'baik']",positif
5.0,kami ada di sekitar telekomunikasi,"['kami', 'ada', 'di', 'sekitar', 'telekomunikasi']",netral
4.0,sekolah bagus,"['sekolah', 'bagus']",positif
5.0,kampus favorit 👍👍👍,"['kampus', 'favorit', '👍👍👍']",positif
5.0,kapan penerimaan maba,"['kapan', 'penerimaan', 'maba']",netral
5.0,rindang sejuk rapi,"['rindang', 'sejuk', 'rapi']",positif
5.0,nyaman rindang dan asri,"['nyaman', 'rindang', 'dan', 'asri']",positif
4.0,uang keamanan untuk satuan pengamanan,"['uang', 'keamanan', 'untuk', 'satuan', 'pengamanan']",negatif
5.0,no ptn awokawokawok,"['no', 'ptn', 'awokawokawok']",negatif
4.0,luas banget,"['luas', 'banget']",positif
3.0,tempat kuliah yang bagus,"['tempat', 'kuliah', 'yang', 'bagus']",positif
5.0,👍👍👍,['👍👍👍'],positif
5.0,sinergi bangun negeri,"['sinergi', 'bangun', 'negeri']",netral
4.0,disini untuk menempuh pendidikan,"['disini', 'untuk', 'menempuh', 'pendidikan']",netral
5.0,kampus keren,"['kampus', 'keren']",positif
4.0,itu yang maju,"['itu', 'yang', 'maju']",positif
3.0,akses mudah tapi macrtos,"['akses', 'mudah', 'tapi', 'macrtos']",negatif
5.0,universitas swasata no 1,"['universitas', 'swasata', 'no', '1']",positif
5.0,👍👍,['👍👍'],positif
5.0,wisuda keponakan,"['wisuda', 'keponakan']",positif
5.0,karena telekomunikasi sekolah kakakku,"['karena', 'telekomunikasi', 'sekolah', 'kakakku']",netral
5.0,sangat suka,"['sangat', 'suka']",positif
5.0,numpang parkir,"['numpang', 'parkir']",netral
5.0,universitas yang modern dan juga asri,"['universitas', 'yang', 'modern', 'dan', 'juga', 'asri']",positif
1.0,pembodohan publik,"['pembodohan', 'publik']",negatif
5.0,megah asri,"['megah', 'asri']",positif
5.0,luar biasa,"['luar', 'biasa']",positif
5.0,vaksin di sini,"['vaksin', 'di', 'sini']",netral
5.0,jasa pembuatan maket,"['jasa', 'pembuatan', 'maket']",netral
5.0,oke,['oke'],netral
5.0,kampus 👍,"['kampus', '👍']",positif
3.0,satuan pengamanan kurang kooperatif,"['satuan', 'pengamanan', 'kurang', 'kooperatif']",negatif
5.0,fasilitas lengkap 😊👍,"['fasilitas', 'lengkap', '😊👍']",positif
4.0,kampus telekomunikasi yang super keren 🎓🎒👍😍,"['kampus', 'telekomunikasi', 'yang', 'super', 'keren', '🎓🎒👍😍']",positif
5.0,mantul,['mantul'],positif
5.0,gedung luass,"['gedung', 'luass']",positif
4.0,universitas bagus di bandung,"['universitas', 'bagus', 'di', 'bandung']",positif
5.0,keren,['keren'],positif
4.0,kesini buat test cpns,"['kesini', 'buat', 'test', 'cpns']",netral
5.0,mantap kuliah online,"['mantap', 'kuliah', 'online']",positif
5.0,munjul di loby a,"['munjul', 'di', 'loby', 'a']",netral
3.0,sering macet,"['sering', 'macet']",negatif
2.0,terlalu overaktif,"['terlalu', 'overaktif']",negatif
5.0,kampus anakku,"['kampus', 'anakku']",netral
5.0,sinergi bangun negeri,"['sinergi', 'bangun', 'negeri']",positif
3.0,keren,['keren'],positif
5.0,langkah awal,"['langkah', 'awal']",netral
5.0,sinergi bangun negeri,"['sinergi', 'bangun', 'negeri']",positif
5.0,fakultas ilmu kreatif,"['fakultas', 'ilmu', 'kreatif']",positif
4.0,kampus ku,"['kampus', 'ku']",netral
3.0,banyak cerita disini,"['banyak', 'cerita', 'disini']",netral
3.0,laporan magangg,"['laporan', 'magangg']",netral
1.0,pengin jum,"['pengin', 'jum']",netral
5.0,keren,['keren'],positif
5.0,pernah sekolah disini,"['pernah', 'sekolah', 'disini']",netral
5.0,kampus suamiku,"['kampus', 'suamiku']",netral
4.0,mantul,['mantul'],positif
5.0,semangggaaatt paaaggii,"['semangggaaatt', 'paaaggii']",positif
5.0,mantap,['mantap'],positif
5.0,saya suka pakultas telekomunikasi,"['saya', 'suka', 'pakultas', 'telekomunikasi']",positif
5.0,disini saja,"['disini', 'saja']",netral
5.0,waow,['waow'],positif
5.0,keren,['keren'],positif
5.0,kampus impian,"['kampus', 'impian']",positif
5.0,bersih,['bersih'],positif
3.0,oke,['oke'],netral
5.0,nyaman,['nyaman'],positif
5.0,bagus,['bagus'],positif
5.0,mantap,['mantap'],positif
5.0,mantapppp,['mantapppp'],positif
5.0,dari kalsel untuk kuliah di sini,"['dari', 'kalsel', 'untuk', 'kuliah', 'di', 'sini']",netral
5.0,kampus biru,"['kampus', 'biru']",netral
5.0,universitas bagus,"['universitas', 'bagus']",positif
5.0,baik,['baik'],positif
5.0,mantul,['mantul'],positif
4.0,universitas swasta,"['universitas', 'swasta']",netral
5.0,bagus,['bagus'],positif
5.0,nyaman,['nyaman'],positif
5.0,gedung rektor telekomunikasi unibersity,"['gedung', 'rektor', 'telekomunikasi', 'unibersity']",netral
4.0,bagus,['bagus'],positif
5.0,keren,['keren'],positif
5.0,kangen,['kangen'],netral
5.0,mitnya indonesia,"['mitnya', 'indonesia']",positif
3.0,azka,['azka'],netral
4.0,luas,['luas'],netral
4.0,keren,['keren'],positif
5.0,bagus,['bagus'],positif
5.0,mantap,['mantap'],positif
5.0,keren,['keren'],positif
5.0,mantap,['mantap'],positif
5.0,keren,['keren'],positif
4.0,bagus,['bagus'],positif
5.0,bagus,['bagus'],positif
4.0,mantaps,['mantaps'],positif
5.0,ayo kesini,"['ayo', 'kesini']",positif
5.0,kampus favorite,"['kampus', 'favorite']",positif
5.0,alhamdulillah,['alhamdulillah'],positif
5.0,university yang kereennnn,"['university', 'yang', 'kereennnn']",positif
2.0,sudah jadi universitas telekomunikasi,"['sudah', 'jadi', 'universitas', 'telekomunikasi']",positif
5.0,akreditasi a,"['akreditasi', 'a']",netral
5.0,university telekomunikasi no 1 di indonesia,"['university', 'telekomunikasi', 'no', '1', 'di', 'indonesia']",positif
5.0,maju terus universitas telekomunikasi,"['maju', 'terus', 'universitas', 'telekomunikasi']",positif
5.0,stt telekomunikasi lul,"['stt', 'telekomunikasi', 'lul']",netral
5.0,kampuskuuu,['kampuskuuu'],netral
4.0,kampus telekomunikasi university,"['kampus', 'telekomunikasi', 'university']",netral
5.0,many gates for different purposes dedicated transports for inside the area lots of car parking spaces paling buildings have wheelchair access,"['many', 'gates', 'for', 'different', 'purposes', 'dedicated', 'transports', 'for', 'inside', 'the', 'area', 'lots', 'of', 'car', 'parking', 'spaces', 'paling', 'buildings', 'have', 'wheelchair', 'access']",positif
5.0,telekomunikasi infrastructure project gathering of the infracos and oran architecture tapi provide affordable coverage incl mnos ini rural and remote areas actually the biggest and busiest location for this globally for tip well done telekomunikasi university and indonesia,"['telekomunikasi', 'infrastructure', 'project', 'gathering', 'of', 'the', 'infracos', 'and', 'oran', 'architecture', 'tapi', 'provide', 'affordable', 'coverage', 'incl', 'mnos', 'ini', 'rural', 'and', 'remote', 'areas', 'actually', 'the', 'biggest', 'and', 'busiest', 'location', 'for', 'this', 'globally', 'for', 'tip', 'well', 'done', 'telekomunikasi', 'university', 'and', 'indonesia']",positif
5.0,dekat dengan kedai sari bandung dan kost berlian house rumah ku,"['dekat', 'dengan', 'kedai', 'sari', 'bandung', 'dan', 'kost', 'berlian', 'house', 'rumah', 'ku']",netral
5.0,one of the alumni here tertawa all of the component was great facilities lecturer building activities system both online and offline friends food and beverages around canteen etc i mean literally all of them was great itu feels sok good tapi become part of telekomunikasi university family hope someday i will take my master degree here too then become the lecturer tapi spread all my knowledge for the next generation,"['one', 'of', 'the', 'alumni', 'here', 'tertawa', 'all', 'of', 'the', 'component', 'was', 'great', 'facilities', 'lecturer', 'building', 'activities', 'system', 'both', 'online', 'and', 'offline', 'friends', 'food', 'and', 'beverages', 'around', 'canteen', 'etc', 'i', 'mean', 'literally', 'all', 'of', 'them', 'was', 'great', 'itu', 'feels', 'sok', 'good', 'tapi', 'become', 'part', 'of', 'telekomunikasi', 'university', 'family', 'hope', 'someday', 'i', 'will', 'take', 'my', 'master', 'degree', 'here', 'too', 'then', 'become', 'the', 'lecturer', 'tapi', 'spread', 'all', 'my', 'knowledge', 'for', 'the', 'next', 'generation']",positif
5.0,telekomunikasi university has a fairly wide area consists of several faculties namely fik februari fte fit fri fkb itu has public wifi ini every corner and has relatively enough speed new students will live ini a dormitory for 2 semesters,"['telekomunikasi', 'university', 'has', 'a', 'fairly', 'wide', 'area', 'consists', 'of', 'several', 'faculties', 'namely', 'fik', 'februari', 'fte', 'fit', 'fri', 'fkb', 'itu', 'has', 'public', 'wifi', 'ini', 'every', 'corner', 'and', 'has', 'relatively', 'enough', 'speed', 'new', 'students', 'will', 'live', 'ini', 'a', 'dormitory', 'for', '2', 'semesters']",positif
4.0,this is one of several universities around bandung city they owned by one reputable indonesia telecommunication company pt telekomunikasi indonesia tbk located ini precious area ini town jalan buah batu west bandung west java they consist of various faculty ie faculty of economic business faculty of law faculty of information technology etc,"['this', 'is', 'one', 'of', 'several', 'universities', 'around', 'bandung', 'city', 'they', 'owned', 'by', 'one', 'reputable', 'indonesia', 'telecommunication', 'company', 'pt', 'telekomunikasi', 'indonesia', 'tbk', 'located', 'ini', 'precious', 'area', 'ini', 'town', 'jalan', 'buah', 'batu', 'west', 'bandung', 'west', 'java', 'they', 'consist', 'of', 'various', 'faculty', 'ie', 'faculty', 'of', 'economic', 'business', 'faculty', 'of', 'law', 'faculty', 'of', 'information', 'technology', 'etc']",netral
5.0,great place great people great memory,"['great', 'place', 'great', 'people', 'great', 'memory']",positif
5.0,bitlygandewabotsfx for autotrade metatrader 4 bitlymappingfx for practice,"['bitlygandewabotsfx', 'for', 'autotrade', 'metatrader', '4', 'bitlymappingfx', 'for', 'practice']",netral
5.0,menengok kampus sudah canggih betul sekarang,"['menengok', 'kampus', 'sudah', 'canggih', 'betul', 'sekarang']",positif
5.0,suasana kampus yang sejuk,"['suasana', 'kampus', 'yang', 'sejuk']",positif
5.0,the palace is good tapi tester cpns but i dont pas kakak perempuan testing omy god,"['the', 'palace', 'is', 'good', 'tapi', 'tester', 'cpns', 'but', 'i', 'dont', 'pas', 'kakak', 'perempuan', 'testing', 'omy', 'god']",negatif
